,image-name,label,label-name,image-array
166,167.jpg,6,dots-7,"[[[0.84313726 0.77254903 0.58431375]
  [0.85490197 0.78431374 0.59607846]
  [0.8745098  0.8039216  0.62352943]
  ...
  [0.89411765 0.8156863  0.6156863 ]
  [0.89411765 0.8117647  0.6039216 ]
  [0.8901961  0.80784315 0.6       ]]

 [[0.84705883 0.7764706  0.5882353 ]
  [0.85882354 0.7882353  0.6       ]
  [0.8745098  0.8039216  0.62352943]
  ...
  [0.8980392  0.81960785 0.61960787]
  [0.8980392  0.8156863  0.60784316]
  [0.89411765 0.8117647  0.6039216 ]]

 [[0.85490197 0.78431374 0.59607846]
  [0.8627451  0.7921569  0.6039216 ]
  [0.8784314  0.80784315 0.627451  ]
  ...
  [0.8980392  0.81960785 0.62352943]
  [0.9019608  0.81960785 0.6117647 ]
  [0.9019608  0.81960785 0.6117647 ]]

 ...

 [[0.90588236 0.84313726 0.6509804 ]
  [0.90588236 0.84313726 0.6509804 ]
  [0.90588236 0.8392157  0.65882355]
  ...
  [0.8509804  0.7921569  0.6313726 ]
  [0.8745098  0.8039216  0.64705884]
  [0.8901961  0.81960785 0.6627451 ]]

 [[0.9019608  0.8392157  0.64705884]
  [0.9019608  0.8392157  0.64705884]
  [0.90588236 0.8392157  0.65882355]
  ...
  [0.84313726 0.78431374 0.62352943]
  [0.8745098  0.8039216  0.64705884]
  [0.8980392  0.827451   0.67058825]]

 [[0.8980392  0.8352941  0.6431373 ]
  [0.9019608  0.8392157  0.64705884]
  [0.90588236 0.8392157  0.65882355]
  ...
  [0.84705883 0.7764706  0.627451  ]
  [0.8784314  0.80784315 0.6509804 ]
  [0.90588236 0.8352941  0.6784314 ]]]"
167,168.jpg,5,dots-6,"[[[0.84705883 0.7764706  0.5803922 ]
  [0.8509804  0.78039217 0.5921569 ]
  [0.85882354 0.7882353  0.60784316]
  ...
  [0.90588236 0.8        0.58431375]
  [0.9372549  0.81960785 0.60784316]
  [0.95686275 0.8352941  0.62352943]]

 [[0.84705883 0.7764706  0.5803922 ]
  [0.8509804  0.78039217 0.5921569 ]
  [0.85882354 0.7882353  0.60784316]
  ...
  [0.90588236 0.8        0.58431375]
  [0.9372549  0.81960785 0.60784316]
  [0.95686275 0.8352941  0.62352943]]

 [[0.84705883 0.7764706  0.5803922 ]
  [0.8509804  0.78039217 0.5921569 ]
  [0.8627451  0.7921569  0.6117647 ]
  ...
  [0.9019608  0.79607844 0.5803922 ]
  [0.93333334 0.8156863  0.6039216 ]
  [0.9529412  0.83137256 0.61960787]]

 ...

 [[0.8784314  0.80784315 0.6666667 ]
  [0.8745098  0.8039216  0.6627451 ]
  [0.8666667  0.79607844 0.654902  ]
  ...
  [0.85882354 0.8        0.67058825]
  [0.80784315 0.74509805 0.6039216 ]
  [0.7882353  0.7176471  0.5686275 ]]

 [[0.8862745  0.8156863  0.6745098 ]
  [0.8784314  0.80784315 0.6666667 ]
  [0.87058824 0.8        0.65882355]
  ...
  [0.8666667  0.80784315 0.6784314 ]
  [0.8039216  0.7411765  0.60784316]
  [0.7764706  0.7058824  0.5647059 ]]

 [[0.8901961  0.81960785 0.6784314 ]
  [0.88235295 0.8117647  0.67058825]
  [0.8745098  0.8039216  0.6627451 ]
  ...
  [0.8666667  0.80784315 0.6784314 ]
  [0.79607844 0.73333335 0.6       ]
  [0.7647059  0.69411767 0.5529412 ]]]"
168,169.jpg,4,dots-5,"[[[0.85490197 0.78431374 0.59607846]
  [0.8627451  0.7921569  0.6039216 ]
  [0.8745098  0.8039216  0.6156863 ]
  ...
  [0.89411765 0.7647059  0.5019608 ]
  [0.90588236 0.76862746 0.5019608 ]
  [0.92156863 0.7764706  0.5019608 ]]

 [[0.85490197 0.78431374 0.59607846]
  [0.8627451  0.7921569  0.6039216 ]
  [0.8745098  0.8039216  0.6156863 ]
  ...
  [0.89411765 0.7647059  0.5019608 ]
  [0.90588236 0.76862746 0.5019608 ]
  [0.91764706 0.77254903 0.49803922]]

 [[0.85490197 0.78431374 0.59607846]
  [0.8627451  0.7921569  0.6039216 ]
  [0.8745098  0.8039216  0.6156863 ]
  ...
  [0.8901961  0.7607843  0.49803922]
  [0.9019608  0.7647059  0.49803922]
  [0.91764706 0.77254903 0.49803922]]

 ...

 [[0.99215686 0.95686275 0.8352941 ]
  [0.9647059  0.92941177 0.80784315]
  [0.92941177 0.8784314  0.7529412 ]
  ...
  [0.99607843 0.9882353  0.9411765 ]
  [0.99607843 0.9882353  0.9411765 ]
  [0.99607843 0.9882353  0.9411765 ]]

 [[1.         0.9882353  0.8666667 ]
  [0.99215686 0.95686275 0.8352941 ]
  [0.9411765  0.8901961  0.7647059 ]
  ...
  [1.         0.9882353  0.9529412 ]
  [0.9882353  0.9882353  0.9411765 ]
  [0.9843137  0.9843137  0.9372549 ]]

 [[1.         1.         0.8784314 ]
  [1.         0.9647059  0.84313726]
  [0.94509804 0.89411765 0.76862746]
  ...
  [1.         0.99215686 0.95686275]
  [0.9882353  0.9882353  0.9490196 ]
  [0.98039216 0.98039216 0.9411765 ]]]"
169,170.jpg,3,dots-4,"[[[0.8352941  0.7607843  0.59607846]
  [0.8392157  0.7647059  0.6       ]
  [0.8509804  0.7764706  0.6117647 ]
  ...
  [0.8392157  0.7411765  0.5294118 ]
  [0.8235294  0.7254902  0.5137255 ]
  [0.8156863  0.7176471  0.5058824 ]]

 [[0.8352941  0.7607843  0.59607846]
  [0.84313726 0.76862746 0.6039216 ]
  [0.85490197 0.78039217 0.6156863 ]
  ...
  [0.84313726 0.74509805 0.53333336]
  [0.827451   0.7294118  0.5176471 ]
  [0.81960785 0.72156864 0.50980395]]

 [[0.8392157  0.7647059  0.6       ]
  [0.84705883 0.77254903 0.60784316]
  [0.85882354 0.78431374 0.61960787]
  ...
  [0.84313726 0.74509805 0.53333336]
  [0.8352941  0.7372549  0.5254902 ]
  [0.83137256 0.73333335 0.52156866]]

 ...

 [[0.99607843 0.99607843 0.95686275]
  [0.99215686 0.99215686 0.9529412 ]
  [1.         0.99215686 0.9411765 ]
  ...
  [0.99215686 0.99215686 0.94509804]
  [0.9882353  0.9882353  0.9490196 ]
  [0.99215686 0.99215686 0.9529412 ]]

 [[1.         1.         0.972549  ]
  [0.99215686 0.99215686 0.9529412 ]
  [0.9882353  0.9882353  0.9411765 ]
  ...
  [0.9882353  0.9882353  0.9411765 ]
  [0.99215686 0.99215686 0.9529412 ]
  [0.99607843 1.         0.9607843 ]]

 [[1.         1.         0.972549  ]
  [0.99607843 0.99607843 0.95686275]
  [0.9882353  0.9882353  0.9411765 ]
  ...
  [0.9882353  0.9882353  0.9411765 ]
  [0.99607843 0.99607843 0.95686275]
  [1.         1.         0.9647059 ]]]"
170,171.jpg,2,dots-3,"[[[0.84313726 0.77254903 0.6156863 ]
  [0.8352941  0.7647059  0.60784316]
  [0.827451   0.7607843  0.5921569 ]
  ...
  [0.94509804 0.8392157  0.62352943]
  [0.93333334 0.83137256 0.60784316]
  [0.9254902  0.8235294  0.6       ]]

 [[0.84313726 0.77254903 0.6156863 ]
  [0.8352941  0.7647059  0.60784316]
  [0.83137256 0.7647059  0.59607846]
  ...
  [0.9411765  0.8352941  0.61960787]
  [0.93333334 0.83137256 0.60784316]
  [0.9254902  0.8235294  0.6       ]]

 [[0.84313726 0.77254903 0.6156863 ]
  [0.8392157  0.76862746 0.6117647 ]
  [0.8352941  0.76862746 0.6       ]
  ...
  [0.9411765  0.8392157  0.6156863 ]
  [0.92941177 0.827451   0.6039216 ]
  [0.9254902  0.8235294  0.5921569 ]]

 ...

 [[0.9254902  0.9019608  0.76862746]
  [0.92941177 0.9098039  0.78431374]
  [0.95686275 0.9372549  0.81960785]
  ...
  [0.95686275 0.9372549  0.8235294 ]
  [0.9882353  0.9647059  0.8627451 ]
  [1.         0.9764706  0.8745098 ]]

 [[0.99607843 0.98039216 0.84313726]
  [0.99607843 0.9764706  0.8509804 ]
  [1.         0.98039216 0.8666667 ]
  ...
  [0.9882353  0.96862745 0.85490197]
  [1.         0.9843137  0.88235295]
  [1.         0.9882353  0.8862745 ]]

 [[1.         0.99607843 0.87058824]
  [1.         1.         0.8745098 ]
  [1.         1.         0.8862745 ]
  ...
  [1.         0.98039216 0.8666667 ]
  [1.         0.99607843 0.89411765]
  [1.         0.99607843 0.9019608 ]]]"
171,172.jpg,1,dots-2,"[[[0.94509804 0.8666667  0.72156864]
  [0.9254902  0.84705883 0.7019608 ]
  [0.8980392  0.81960785 0.6745098 ]
  ...
  [0.9843137  0.87058824 0.74509805]
  [0.9764706  0.8627451  0.7372549 ]
  [0.972549   0.85882354 0.7411765 ]]

 [[0.9411765  0.8666667  0.70980394]
  [0.9254902  0.84705883 0.7019608 ]
  [0.89411765 0.8156863  0.67058825]
  ...
  [0.98039216 0.8666667  0.7411765 ]
  [0.972549   0.85882354 0.73333335]
  [0.972549   0.85882354 0.73333335]]

 [[0.92941177 0.85490197 0.69803923]
  [0.91764706 0.84313726 0.6862745 ]
  [0.8862745  0.80784315 0.6627451 ]
  ...
  [0.9764706  0.8627451  0.7294118 ]
  [0.96862745 0.85490197 0.7294118 ]
  [0.9647059  0.8509804  0.7254902 ]]

 ...

 [[0.8509804  0.827451   0.6862745 ]
  [0.8627451  0.8392157  0.7058824 ]
  [0.88235295 0.85882354 0.73333335]
  ...
  [0.87058824 0.81960785 0.6862745 ]
  [0.84705883 0.79607844 0.6627451 ]
  [0.83137256 0.78039217 0.64705884]]

 [[0.84705883 0.83137256 0.69411767]
  [0.8627451  0.8392157  0.7058824 ]
  [0.8901961  0.8666667  0.7411765 ]
  ...
  [0.8627451  0.8117647  0.6784314 ]
  [0.83137256 0.78039217 0.64705884]
  [0.8156863  0.7647059  0.6313726 ]]

 [[0.8509804  0.8352941  0.69803923]
  [0.8666667  0.84313726 0.70980394]
  [0.89411765 0.8666667  0.7529412 ]
  ...
  [0.85882354 0.80784315 0.6745098 ]
  [0.827451   0.7764706  0.6431373 ]
  [0.8039216  0.7529412  0.61960787]]]"
172,173.jpg,0,dots-1,"[[[0.972549   0.9764706  0.85490197]
  [0.9764706  0.98039216 0.85882354]
  [0.99215686 0.99607843 0.8745098 ]
  ...
  [0.9607843  0.89411765 0.6901961 ]
  [0.9529412  0.8862745  0.6666667 ]
  [0.94509804 0.8784314  0.65882355]]

 [[0.972549   0.9764706  0.85490197]
  [0.9764706  0.98039216 0.85882354]
  [0.99607843 0.99215686 0.8745098 ]
  ...
  [0.9607843  0.89411765 0.6901961 ]
  [0.9529412  0.8862745  0.6666667 ]
  [0.94509804 0.8784314  0.65882355]]

 [[0.98039216 0.9843137  0.8627451 ]
  [0.9882353  0.9843137  0.8666667 ]
  [0.99607843 0.99215686 0.8745098 ]
  ...
  [0.9607843  0.89411765 0.68235296]
  [0.9490196  0.88235295 0.6627451 ]
  [0.9411765  0.8784314  0.64705884]]

 ...

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.9098039  0.8352941  0.6784314 ]
  [0.9098039  0.83137256 0.6862745 ]
  [0.9137255  0.8352941  0.6901961 ]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.9098039  0.8352941  0.6784314 ]
  [0.9137255  0.8392157  0.68235296]
  [0.9137255  0.8352941  0.6901961 ]]

 [[0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  [0.99215686 0.99215686 0.99215686]
  ...
  [0.9137255  0.8392157  0.68235296]
  [0.9137255  0.8392157  0.68235296]
  [0.9137255  0.8392157  0.68235296]]]"
173,174.jpg,26,characters-9,"[[[0.89411765 0.80784315 0.64705884]
  [0.89411765 0.80784315 0.64705884]
  [0.8901961  0.80784315 0.6392157 ]
  ...
  [0.9490196  0.92156863 0.85882354]
  [0.9607843  0.93333334 0.87058824]
  [0.96862745 0.9411765  0.8784314 ]]

 [[0.8980392  0.8117647  0.6509804 ]
  [0.89411765 0.80784315 0.64705884]
  [0.8901961  0.80784315 0.6392157 ]
  ...
  [0.9529412  0.9254902  0.8627451 ]
  [0.9647059  0.9372549  0.8745098 ]
  [0.972549   0.94509804 0.88235295]]

 [[0.90588236 0.81960785 0.65882355]
  [0.9019608  0.8156863  0.654902  ]
  [0.89411765 0.8117647  0.6431373 ]
  ...
  [0.95686275 0.92941177 0.85882354]
  [0.96862745 0.9411765  0.8784314 ]
  [0.972549   0.94509804 0.88235295]]

 ...

 [[0.8745098  0.81960785 0.63529414]
  [0.8784314  0.8235294  0.6392157 ]
  [0.88235295 0.827451   0.6509804 ]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]

 [[0.8745098  0.81960785 0.63529414]
  [0.8745098  0.81960785 0.63529414]
  [0.8784314  0.8235294  0.64705884]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]

 [[0.8745098  0.81960785 0.63529414]
  [0.8745098  0.81960785 0.63529414]
  [0.8784314  0.8235294  0.64705884]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]]"
174,175.jpg,25,characters-8,"[[[0.9137255  0.83137256 0.6627451 ]
  [0.9098039  0.827451   0.6509804 ]
  [0.90588236 0.8235294  0.6392157 ]
  ...
  [0.9137255  0.8627451  0.7294118 ]
  [0.9098039  0.85882354 0.7254902 ]
  [0.90588236 0.85490197 0.72156864]]

 [[0.9137255  0.83137256 0.6627451 ]
  [0.9098039  0.827451   0.6509804 ]
  [0.90588236 0.8235294  0.6392157 ]
  ...
  [0.91764706 0.8666667  0.73333335]
  [0.9137255  0.8627451  0.7294118 ]
  [0.9098039  0.85882354 0.7254902 ]]

 [[0.9137255  0.83137256 0.6627451 ]
  [0.9098039  0.827451   0.6509804 ]
  [0.90588236 0.8235294  0.6392157 ]
  ...
  [0.92156863 0.87058824 0.7372549 ]
  [0.91764706 0.8666667  0.73333335]
  [0.9137255  0.8627451  0.7294118 ]]

 ...

 [[0.90588236 0.85882354 0.70980394]
  [0.89411765 0.84705883 0.69803923]
  [0.8784314  0.83137256 0.6745098 ]
  ...
  [0.8901961  0.84705883 0.7372549 ]
  [0.8862745  0.84313726 0.7254902 ]
  [0.89411765 0.8509804  0.73333335]]

 [[0.9411765  0.8901961  0.7529412 ]
  [0.92941177 0.88235295 0.73333335]
  [0.90588236 0.85882354 0.70980394]
  ...
  [0.9019608  0.8666667  0.7529412 ]
  [0.89411765 0.85882354 0.74509805]
  [0.9019608  0.85882354 0.7490196 ]]

 [[0.9607843  0.9098039  0.77254903]
  [0.9490196  0.8980392  0.7607843 ]
  [0.91764706 0.87058824 0.72156864]
  ...
  [0.9098039  0.87058824 0.7647059 ]
  [0.8980392  0.8627451  0.7490196 ]
  [0.8980392  0.8627451  0.7490196 ]]]"
175,176.jpg,24,characters-7,"[[[0.8784314  0.8156863  0.57254905]
  [0.88235295 0.81960785 0.5764706 ]
  [0.9019608  0.827451   0.59607846]
  ...
  [0.8901961  0.8235294  0.7058824 ]
  [0.87058824 0.8039216  0.6862745 ]
  [0.8627451  0.79607844 0.6784314 ]]

 [[0.8784314  0.8156863  0.57254905]
  [0.8862745  0.8235294  0.5803922 ]
  [0.9019608  0.827451   0.59607846]
  ...
  [0.89411765 0.827451   0.70980394]
  [0.8745098  0.80784315 0.6901961 ]
  [0.8666667  0.8        0.68235296]]

 [[0.88235295 0.81960785 0.5764706 ]
  [0.8901961  0.827451   0.58431375]
  [0.90588236 0.83137256 0.6       ]
  ...
  [0.8980392  0.83137256 0.7137255 ]
  [0.8784314  0.8117647  0.69411767]
  [0.87058824 0.8039216  0.6862745 ]]

 ...

 [[0.99215686 0.94509804 0.84313726]
  [0.972549   0.92941177 0.81960785]
  [0.9411765  0.8980392  0.78039217]
  ...
  [0.972549   0.9411765  0.8666667 ]
  [0.94509804 0.9137255  0.83137256]
  [0.9372549  0.90588236 0.8156863 ]]

 [[1.         0.9607843  0.85882354]
  [0.9882353  0.94509804 0.8352941 ]
  [0.9490196  0.90588236 0.7882353 ]
  ...
  [0.9843137  0.95686275 0.8862745 ]
  [0.9764706  0.94509804 0.87058824]
  [0.98039216 0.9490196  0.8666667 ]]

 [[1.         0.972549   0.87058824]
  [0.99607843 0.9490196  0.84705883]
  [0.9529412  0.9098039  0.7921569 ]
  ...
  [0.99215686 0.9647059  0.9019608 ]
  [0.9843137  0.95686275 0.88235295]
  [0.99607843 0.9647059  0.8901961 ]]]"
176,177.jpg,23,characters-6,"[[[0.84313726 0.7607843  0.54509807]
  [0.8627451  0.78039217 0.57254905]
  [0.8901961  0.80784315 0.6       ]
  ...
  [0.8666667  0.8117647  0.65882355]
  [0.8392157  0.78039217 0.61960787]
  [0.8235294  0.7647059  0.6039216 ]]

 [[0.84313726 0.7607843  0.54509807]
  [0.8627451  0.78039217 0.57254905]
  [0.8901961  0.80784315 0.6       ]
  ...
  [0.8666667  0.8117647  0.65882355]
  [0.8392157  0.78039217 0.61960787]
  [0.8235294  0.7647059  0.6039216 ]]

 [[0.8392157  0.75686276 0.5411765 ]
  [0.85882354 0.7764706  0.56078434]
  [0.8901961  0.80784315 0.6       ]
  ...
  [0.87058824 0.8156863  0.6627451 ]
  [0.84313726 0.78431374 0.62352943]
  [0.8235294  0.7647059  0.6039216 ]]

 ...

 [[1.         1.         0.91764706]
  [1.         0.9882353  0.9019608 ]
  [0.9764706  0.9529412  0.8509804 ]
  ...
  [0.9764706  0.9843137  0.93333334]
  [0.972549   0.98039216 0.92941177]
  [0.96862745 0.9764706  0.9254902 ]]

 [[1.         0.99215686 0.9137255 ]
  [1.         0.9882353  0.9019608 ]
  [0.99215686 0.96862745 0.8745098 ]
  ...
  [0.98039216 0.9882353  0.94509804]
  [0.9764706  0.9843137  0.9411765 ]
  [0.972549   0.9843137  0.9411765 ]]

 [[1.         0.9882353  0.9098039 ]
  [1.         0.9843137  0.8980392 ]
  [0.99607843 0.972549   0.8784314 ]
  ...
  [0.9882353  0.99607843 0.9529412 ]
  [0.98039216 0.99215686 0.9490196 ]
  [0.98039216 0.99215686 0.9490196 ]]]"
177,178.jpg,22,characters-5,"[[[0.8784314  0.8        0.5294118 ]
  [0.8745098  0.8        0.53333336]
  [0.8745098  0.79607844 0.54901963]
  ...
  [0.8980392  0.827451   0.6862745 ]
  [0.89411765 0.8235294  0.6745098 ]
  [0.89411765 0.8235294  0.6745098 ]]

 [[0.8784314  0.8        0.5294118 ]
  [0.8745098  0.8        0.53333336]
  [0.8745098  0.79607844 0.54901963]
  ...
  [0.9019608  0.83137256 0.6901961 ]
  [0.89411765 0.8235294  0.6745098 ]
  [0.89411765 0.8235294  0.6745098 ]]

 [[0.8784314  0.8        0.5294118 ]
  [0.8745098  0.8        0.53333336]
  [0.8784314  0.8        0.5529412 ]
  ...
  [0.9019608  0.83137256 0.6901961 ]
  [0.89411765 0.8235294  0.6745098 ]
  [0.8901961  0.81960785 0.67058825]]

 ...

 [[0.99215686 0.99215686 0.9529412 ]
  [0.99607843 0.99607843 0.95686275]
  [1.         0.99215686 0.94509804]
  ...
  [1.         1.         0.8980392 ]
  [0.99215686 1.         0.8901961 ]
  [0.9843137  0.99607843 0.88235295]]

 [[0.99215686 0.99215686 0.9607843 ]
  [0.99607843 0.99607843 0.95686275]
  [0.9882353  0.9882353  0.9490196 ]
  ...
  [0.9882353  1.         0.8862745 ]
  [0.99215686 1.         0.8901961 ]
  [0.99215686 1.         0.8901961 ]]

 [[0.9843137  0.9882353  0.95686275]
  [0.99607843 0.99607843 0.95686275]
  [0.9882353  0.9882353  0.9490196 ]
  ...
  [0.98039216 0.99215686 0.8784314 ]
  [0.99215686 1.         0.8901961 ]
  [0.99215686 1.         0.89411765]]]"
178,179.jpg,21,characters-4,"[[[0.9254902  0.8352941  0.6392157 ]
  [0.9137255  0.827451   0.6313726 ]
  [0.8980392  0.8117647  0.6156863 ]
  ...
  [0.92156863 0.80784315 0.5803922 ]
  [0.89411765 0.76862746 0.5294118 ]
  [0.88235295 0.7490196  0.5019608 ]]

 [[0.92156863 0.83137256 0.63529414]
  [0.9137255  0.827451   0.6313726 ]
  [0.8980392  0.8117647  0.6156863 ]
  ...
  [0.91764706 0.8039216  0.5764706 ]
  [0.8901961  0.7647059  0.5254902 ]
  [0.8784314  0.74509805 0.49803922]]

 [[0.91764706 0.827451   0.6313726 ]
  [0.9098039  0.8235294  0.627451  ]
  [0.8980392  0.8117647  0.6156863 ]
  ...
  [0.9137255  0.8        0.5647059 ]
  [0.88235295 0.7607843  0.50980395]
  [0.87058824 0.7372549  0.4862745 ]]

 ...

 [[0.9019608  0.88235295 0.80784315]
  [0.92156863 0.89411765 0.8235294 ]
  [0.9490196  0.92156863 0.8509804 ]
  ...
  [0.9490196  0.89411765 0.84313726]
  [0.9882353  0.9411765  0.89411765]
  [1.         0.9647059  0.91764706]]

 [[0.9882353  0.9647059  0.9019608 ]
  [0.9843137  0.9607843  0.8980392 ]
  [0.9843137  0.9607843  0.8980392 ]
  ...
  [0.9647059  0.9098039  0.85882354]
  [1.         0.9529412  0.90588236]
  [1.         0.96862745 0.93333334]]

 [[1.         1.         0.9372549 ]
  [1.         0.9882353  0.9254902 ]
  [0.99607843 0.972549   0.9098039 ]
  ...
  [0.96862745 0.9137255  0.87058824]
  [1.         0.9529412  0.91764706]
  [1.         0.96862745 0.93333334]]]"
179,180.jpg,20,characters-3,"[[[0.92941177 0.8784314  0.6745098 ]
  [0.92156863 0.87058824 0.6666667 ]
  [0.9137255  0.85882354 0.6666667 ]
  ...
  [0.96862745 0.85882354 0.7058824 ]
  [0.9607843  0.8509804  0.69411767]
  [0.9529412  0.84313726 0.6862745 ]]

 [[0.9254902  0.8745098  0.67058825]
  [0.92156863 0.87058824 0.6666667 ]
  [0.9098039  0.85490197 0.6627451 ]
  ...
  [0.96862745 0.85882354 0.7058824 ]
  [0.95686275 0.84705883 0.6901961 ]
  [0.9490196  0.84313726 0.6745098 ]]

 [[0.92156863 0.87058824 0.6666667 ]
  [0.9137255  0.8627451  0.65882355]
  [0.9019608  0.84705883 0.654902  ]
  ...
  [0.9607843  0.8509804  0.69411767]
  [0.9490196  0.8392157  0.68235296]
  [0.9411765  0.8352941  0.6666667 ]]

 ...

 [[0.8392157  0.77254903 0.6627451 ]
  [0.827451   0.7647059  0.6627451 ]
  [0.827451   0.77254903 0.6666667 ]
  ...
  [0.8509804  0.7882353  0.6862745 ]
  [0.8627451  0.8        0.7019608 ]
  [0.87058824 0.80784315 0.70980394]]

 [[0.8117647  0.74509805 0.6431373 ]
  [0.81960785 0.75686276 0.654902  ]
  [0.84313726 0.7882353  0.6862745 ]
  ...
  [0.85882354 0.79607844 0.69803923]
  [0.8784314  0.8156863  0.7176471 ]
  [0.89411765 0.83137256 0.73333335]]

 [[0.7921569  0.7254902  0.62352943]
  [0.8117647  0.7490196  0.6509804 ]
  [0.84705883 0.7921569  0.6901961 ]
  ...
  [0.8627451  0.8        0.7019608 ]
  [0.8901961  0.827451   0.7294118 ]
  [0.9098039  0.84705883 0.7490196 ]]]"
180,181.jpg,19,characters-2,"[[[0.9490196  0.8745098  0.70980394]
  [0.9490196  0.8745098  0.70980394]
  [0.9411765  0.8666667  0.7019608 ]
  ...
  [0.9372549  0.88235295 0.6901961 ]
  [0.9098039  0.85882354 0.654902  ]
  [0.89411765 0.84313726 0.6392157 ]]

 [[0.94509804 0.87058824 0.7058824 ]
  [0.94509804 0.87058824 0.7058824 ]
  [0.9411765  0.8666667  0.7019608 ]
  ...
  [0.93333334 0.8784314  0.6862745 ]
  [0.9098039  0.85882354 0.654902  ]
  [0.89411765 0.84313726 0.6392157 ]]

 [[0.9411765  0.8666667  0.7019608 ]
  [0.9411765  0.8666667  0.7019608 ]
  [0.9411765  0.8666667  0.7019608 ]
  ...
  [0.92941177 0.8745098  0.68235296]
  [0.90588236 0.85490197 0.6509804 ]
  [0.89411765 0.84313726 0.63529414]]

 ...

 [[0.89411765 0.85882354 0.6901961 ]
  [0.8862745  0.8509804  0.68235296]
  [0.8862745  0.8392157  0.6745098 ]
  ...
  [0.90588236 0.83137256 0.6745098 ]
  [0.89411765 0.81960785 0.654902  ]
  [0.88235295 0.80784315 0.6431373 ]]

 [[0.8862745  0.85882354 0.6784314 ]
  [0.88235295 0.8509804  0.67058825]
  [0.8784314  0.83137256 0.6666667 ]
  ...
  [0.8980392  0.8235294  0.6666667 ]
  [0.87058824 0.79607844 0.6313726 ]
  [0.8509804  0.7764706  0.6117647 ]]

 [[0.8862745  0.85882354 0.6784314 ]
  [0.8784314  0.84705883 0.6666667 ]
  [0.87058824 0.8235294  0.65882355]
  ...
  [0.89411765 0.81960785 0.6627451 ]
  [0.85882354 0.78431374 0.627451  ]
  [0.8352941  0.7607843  0.59607846]]]"
181,182.jpg,18,characters-1,"[[[0.99607843 1.         0.98039216]
  [0.9882353  1.         0.972549  ]
  [0.9843137  0.9882353  0.9647059 ]
  ...
  [0.9529412  0.8745098  0.7372549 ]
  [0.9490196  0.87058824 0.7254902 ]
  [0.9490196  0.87058824 0.7254902 ]]

 [[0.99215686 1.         0.9764706 ]
  [0.9882353  0.99215686 0.96862745]
  [0.98039216 0.9843137  0.9529412 ]
  ...
  [0.9529412  0.8745098  0.7294118 ]
  [0.9490196  0.87058824 0.7254902 ]
  [0.94509804 0.8666667  0.72156864]]

 [[0.99215686 0.99607843 0.972549  ]
  [0.9843137  0.9882353  0.95686275]
  [0.98039216 0.9843137  0.9529412 ]
  ...
  [0.9529412  0.8745098  0.7294118 ]
  [0.94509804 0.8666667  0.72156864]
  [0.94509804 0.8666667  0.72156864]]

 ...

 [[0.99607843 0.99607843 0.9882353 ]
  [0.99607843 0.99607843 0.9882353 ]
  [0.99607843 0.99607843 0.9882353 ]
  ...
  [0.9019608  0.8509804  0.6784314 ]
  [0.9019608  0.8509804  0.6784314 ]
  [0.9019608  0.8509804  0.6784314 ]]

 [[0.99607843 0.99607843 0.9882353 ]
  [0.99607843 0.99607843 0.9882353 ]
  [0.99607843 0.99607843 0.9882353 ]
  ...
  [0.8980392  0.84705883 0.6745098 ]
  [0.8980392  0.84705883 0.6745098 ]
  [0.8980392  0.84705883 0.6745098 ]]

 [[0.99607843 0.99607843 0.9882353 ]
  [0.99607843 0.99607843 0.9882353 ]
  [0.99607843 0.99607843 0.9882353 ]
  ...
  [0.8980392  0.84705883 0.6745098 ]
  [0.8980392  0.84705883 0.6745098 ]
  [0.89411765 0.84313726 0.67058825]]]"
